ref;description;category;color;composition;sku;stock;size;image;video
80151;Blusa Viscolycra De Poá Com Amarração No Busto E Mangas Bufantes;BLUSA;Verde;  5,00% ELASTANO   95,00% VISCOSE;80151-G2-VERDE;4;G2;80151VERDE.jpg;80151VERDE.mp4
80151;Blusa Viscolycra De Poá Com Amarração No Busto E Mangas Bufantes;BLUSA;Verde;  5,00% ELASTANO   95,00% VISCOSE;80151-G3-VERDE;8;G3;80151VERDE.jpg;80151VERDE.mp4
80151;Blusa Viscolycra De Poá Com Amarração No Busto E Mangas Bufantes;BLUSA;Verde;  5,00% ELASTANO   95,00% VISCOSE;80151-G4-VERDE;9;G4;80151VERDE.jpg;80151VERDE.mp4
80151;Blusa Viscolycra De Poá Com Amarração No Busto E Mangas Bufantes;BLUSA;Rosa;  5,00% ELASTANO   95,00% VISCOSE;80151-M-ROSA;9;M;80151ROSA.jpg;80151ROSA.mp4
80151;Blusa Viscolycra De Poá Com Amarração No Busto E Mangas Bufantes;BLUSA;Rosa;  5,00% ELASTANO   95,00% VISCOSE;80151-G-ROSA;12;G;80151ROSA.jpg;80151ROSA.mp4
80151;Blusa Viscolycra De Poá Com Amarração No Busto E Mangas Bufantes;BLUSA;Rosa;  5,00% ELASTANO   95,00% VISCOSE;80151-GG-ROSA;11;GG;80151ROSA.jpg;80151ROSA.mp4
80151;Blusa Viscolycra De Poá Com Amarração No Busto E Mangas Bufantes;BLUSA;Rosa;  5,00% ELASTANO   95,00% VISCOSE;80151-G1-ROSA;11;G1;80151ROSA.jpg;80151ROSA.mp4
80151;Blusa Viscolycra De Poá Com Amarração No Busto E Mangas Bufantes;BLUSA;Rosa;  5,00% ELASTANO   95,00% VISCOSE;80151-G2-ROSA;6;G2;80151ROSA.jpg;80151ROSA.mp4
80151;Blusa Viscolycra De Poá Com Amarração No Busto E Mangas Bufantes;BLUSA;Rosa;  5,00% ELASTANO   95,00% VISCOSE;80151-G3-ROSA;5;G3;80151ROSA.jpg;80151ROSA.mp4
80151;Blusa Viscolycra De Poá Com Amarração No Busto E Mangas Bufantes;BLUSA;Rosa;  5,00% ELASTANO   95,00% VISCOSE;80151-G4-ROSA;7;G4;80151ROSA.jpg;80151ROSA.mp4
80152;Blusa Viscolycra De Poá Com Pala E Amarração Na Barra;BLUSA;Marinho;  5,00% ELASTANO   95,00% VISCOSE;80152-P-MARINHO;3;P;80152MARINHO.jpg;80152MARINHO.mp4
80152;Blusa Viscolycra De Poá Com Pala E Amarração Na Barra;BLUSA;Marinho;  5,00% ELASTANO   95,00% VISCOSE;80152-M-MARINHO;6;M;80152MARINHO.jpg;80152MARINHO.mp4
80152;Blusa Viscolycra De Poá Com Pala E Amarração Na Barra;BLUSA;Marinho;  5,00% ELASTANO   95,00% VISCOSE;80152-G-MARINHO;2;G;80152MARINHO.jpg;80152MARINHO.mp4
80152;Blusa Viscolycra De Poá Com Pala E Amarração Na Barra;BLUSA;Marinho;  5,00% ELASTANO   95,00% VISCOSE;80152-G1-MARINHO;1;G1;80152MARINHO.jpg;80152MARINHO.mp4
80152;Blusa Viscolycra De Poá Com Pala E Amarração Na Barra;BLUSA;Marinho;  5,00% ELASTANO   95,00% VISCOSE;80152-G2-MARINHO;2;G2;80152MARINHO.jpg;80152MARINHO.mp4
80152;Blusa Viscolycra De Poá Com Pala E Amarração Na Barra;BLUSA;Verde;  5,00% ELASTANO   95,00% VISCOSE;80152-P-VERDE;1;P;80152VERDE.jpg;80152VERDE.mp4
80152;Blusa Viscolycra De Poá Com Pala E Amarração Na Barra;BLUSA;Verde;  5,00% ELASTANO   95,00% VISCOSE;80152-M-VERDE;1;M;80152VERDE.jpg;80152VERDE.mp4
80152;Blusa Viscolycra De Poá Com Pala E Amarração Na Barra;BLUSA;Verde;  5,00% ELASTANO   95,00% VISCOSE;80152-GG-VERDE;1;GG;80152VERDE.jpg;80152VERDE.mp4
80152;Blusa Viscolycra De Poá Com Pala E Amarração Na Barra;BLUSA;Verde;  5,00% ELASTANO   95,00% VISCOSE;80152-G1-VERDE;1;G1;80152VERDE.jpg;80152VERDE.mp4
80152;Blusa Viscolycra De Poá Com Pala E Amarração Na Barra;BLUSA;Verde;  5,00% ELASTANO   95,00% VISCOSE;80152-G2-VERDE;2;G2;80152VERDE.jpg;80152VERDE.mp4
80152;Blusa Viscolycra De Poá Com Pala E Amarração Na Barra;BLUSA;Verde;  5,00% ELASTANO   95,00% VISCOSE;80152-G3-VERDE;1;G3;80152VERDE.jpg;80152VERDE.mp4
80152;Blusa Viscolycra De Poá Com Pala E Amarração Na Barra;BLUSA;Verde;  5,00% ELASTANO   95,00% VISCOSE;80152-G4-VERDE;1;G4;80152VERDE.jpg;80152VERDE.mp4
80153;Blusa Viscolinho Decote Quadrado Manga Bufante Com Lastex;BLUSA;Laranja;100,00% VISCOSE;80153-P-LARANJA;2;P;80153LARANJA.jpg;80153LARANJA.mp4
80153;Blusa Viscolinho Decote Quadrado Manga Bufante Com Lastex;BLUSA;Laranja;100,00% VISCOSE;80153-M-LARANJA;2;M;80153LARANJA.jpg;80153LARANJA.mp4
80153;Blusa Viscolinho Decote Quadrado Manga Bufante Com Lastex;BLUSA;Laranja;100,00% VISCOSE;80153-GG-LARANJA;1;GG;80153LARANJA.jpg;80153LARANJA.mp4
80153;Blusa Viscolinho Decote Quadrado Manga Bufante Com Lastex;BLUSA;Lima;100,00% VISCOSE;80153-M-LIMA;12;M;80153LIMA.jpg;80153LIMA.mp4
80153;Blusa Viscolinho Decote Quadrado Manga Bufante Com Lastex;BLUSA;Lima;100,00% VISCOSE;80153-G-LIMA;4;G;80153LIMA.jpg;80153LIMA.mp4
80153;Blusa Viscolinho Decote Quadrado Manga Bufante Com Lastex;BLUSA;Lima;100,00% VISCOSE;80153-GG-LIMA;5;GG;80153LIMA.jpg;80153LIMA.mp4
80153;Blusa Viscolinho Decote Quadrado Manga Bufante Com Lastex;BLUSA;Lima;100,00% VISCOSE;80153-G2-LIMA;1;G2;80153LIMA.jpg;80153LIMA.mp4
80154;Blusa Manga Curta Com Detalhe Renda;BLUSA;Branco;100,00% POLIESTER;80154-GG-BRANCO;1;GG;80154BRANCO.jpg;80154BRANCO.mp4
80154;Blusa Manga Curta Com Detalhe Renda;BLUSA;Branco;100,00% POLIESTER;80154-G2-BRANCO;1;G2;80154BRANCO.jpg;80154BRANCO.mp4
80155;Blusa Manga Curta Com Elastico No Ombro E Amarração Decote;BLUSA;Preto;100,00% POLIESTER;80155-P-PRETO;3;P;80155PRETO.jpg;80155PRETO.mp4
80155;Blusa Manga Curta Com Elastico No Ombro E Amarração Decote;BLUSA;Preto;100,00% POLIESTER;80155-M-PRETO;6;M;80155PRETO.jpg;80155PRETO.mp4
80155;Blusa Manga Curta Com Elastico No Ombro E Amarração Decote;BLUSA;Preto;100,00% POLIESTER;80155-G-PRETO;3;G;80155PRETO.jpg;80155PRETO.mp4
80155;Blusa Manga Curta Com Elastico No Ombro E Amarração Decote;BLUSA;Preto;100,00% POLIESTER;80155-GG-PRETO;2;GG;80155PRETO.jpg;80155PRETO.mp4
80155;Blusa Manga Curta Com Elastico No Ombro E Amarração Decote;BLUSA;Preto;100,00% POLIESTER;80155-G1-PRETO;2;G1;80155PRETO.jpg;80155PRETO.mp4
80155;Blusa Manga Curta Com Elastico No Ombro E Amarração Decote;BLUSA;Preto;100,00% POLIESTER;80155-G2-PRETO;5;G2;80155PRETO.jpg;80155PRETO.mp4
80155;Blusa Manga Curta Com Elastico No Ombro E Amarração Decote;BLUSA;Preto;100,00% POLIESTER;80155-G3-PRETO;2;G3;80155PRETO.jpg;80155PRETO.mp4
80155;Blusa Manga Curta Com Elastico No Ombro E Amarração Decote;BLUSA;Preto;100,00% POLIESTER;80155-G4-PRETO;1;G4;80155PRETO.jpg;80155PRETO.mp4
80155;Blusa Manga Curta Com Elastico No Ombro E Amarração Decote;BLUSA;Verde;100,00% POLIESTER;80155-P-VERDE;2;P;80155VERDE.jpg;80155VERDE.mp4
80155;Blusa Manga Curta Com Elastico No Ombro E Amarração Decote;BLUSA;Verde;100,00% POLIESTER;80155-M-VERDE;2;M;80155VERDE.jpg;80155VERDE.mp4
80155;Blusa Manga Curta Com Elastico No Ombro E Amarração Decote;BLUSA;Verde;100,00% POLIESTER;80155-G-VERDE;4;G;80155VERDE.jpg;80155VERDE.mp4
80155;Blusa Manga Curta Com Elastico No Ombro E Amarração Decote;BLUSA;Verde;100,00% POLIESTER;80155-GG-VERDE;1;GG;80155VERDE.jpg;80155VERDE.mp4
80155;Blusa Manga Curta Com Elastico No Ombro E Amarração Decote;BLUSA;Verde;100,00% POLIESTER;80155-G1-VERDE;1;G1;80155VERDE.jpg;80155VERDE.mp4
80155;Blusa Manga Curta Com Elastico No Ombro E Amarração Decote;BLUSA;Verde;100,00% POLIESTER;80155-G2-VERDE;1;G2;80155VERDE.jpg;80155VERDE.mp4
80156;Blusa Listrada Viscolycra Decote Redondo Manga Curta;BLUSA;Preto;  3,00% ELASTANO   11,00% POLIESTER   86,00% VISCOSE;80156-M-PRETO;1;M;80156PRETO.jpg;80156PRETO.mp4
80156;Blusa Listrada Viscolycra Decote Redondo Manga Curta;BLUSA;Verde Bandeira;  3,00% ELASTANO   11,00% POLIESTER   86,00% VISCOSE;80156-M-VERDE BANDEIRA;1;M;80156VERDEBANDEIRA.jpg;80156VERDEBANDEIRA.mp4
80156;Blusa Listrada Viscolycra Decote Redondo Manga Curta;BLUSA;Verde Bandeira;  3,00% ELASTANO   11,00% POLIESTER   86,00% VISCOSE;80156-GG-VERDE BANDEIRA;2;GG;80156VERDEBANDEIRA.jpg;80156VERDEBANDEIRA.mp4
80156;Blusa Listrada Viscolycra Decote Redondo Manga Curta;BLUSA;Verde Bandeira;  3,00% ELASTANO   11,00% POLIESTER   86,00% VISCOSE;80156-G1-VERDE BANDEIRA;3;G1;80156VERDEBANDEIRA.jpg;80156VERDEBANDEIRA.mp4
80156;Blusa Listrada Viscolycra Decote Redondo Manga Curta;BLUSA;Pink;  3,00% ELASTANO   11,00% POLIESTER   86,00% VISCOSE;80156-G-PINK;2;G;80156PINK.jpg;80156PINK.mp4
80156;Blusa Listrada Viscolycra Decote Redondo Manga Curta;BLUSA;Pink;  3,00% ELASTANO   11,00% POLIESTER   86,00% VISCOSE;80156-GG-PINK;2;GG;80156PINK.jpg;80156PINK.mp4
80156;Blusa Listrada Viscolycra Decote Redondo Manga Curta;BLUSA;Pink;  3,00% ELASTANO   11,00% POLIESTER   86,00% VISCOSE;80156-G1-PINK;3;G1;80156PINK.jpg;80156PINK.mp4
80156;Blusa Listrada Viscolycra Decote Redondo Manga Curta;BLUSA;Pink;  3,00% ELASTANO   11,00% POLIESTER   86,00% VISCOSE;80156-G2-PINK;1;G2;80156PINK.jpg;80156PINK.mp4
80157;Blusa Malha Decote Redondo Manga Curta Com Drapeado;BLUSA;Azul Bebe; 50,00% ALGODAO   50,00% POLIESTER;80157-P-AZUL BEBE;9;P;80157AZULBEBE.jpg;80157AZULBEBE.mp4
80157;Blusa Malha Decote Redondo Manga Curta Com Drapeado;BLUSA;Azul Bebe; 50,00% ALGODAO   50,00% POLIESTER;80157-M-AZUL BEBE;16;M;80157AZULBEBE.jpg;80157AZULBEBE.mp4
80157;Blusa Malha Decote Redondo Manga Curta Com Drapeado;BLUSA;Azul Bebe; 50,00% ALGODAO   50,00% POLIESTER;80157-G-AZUL BEBE;14;G;80157AZULBEBE.jpg;80157AZULBEBE.mp4
80157;Blusa Malha Decote Redondo Manga Curta Com Drapeado;BLUSA;Azul Bebe; 50,00% ALGODAO   50,00% POLIESTER;80157-GG-AZUL BEBE;15;GG;80157AZULBEBE.jpg;80157AZULBEBE.mp4
80157;Blusa Malha Decote Redondo Manga Curta Com Drapeado;BLUSA;Azul Bebe; 50,00% ALGODAO   50,00% POLIESTER;80157-G1-AZUL BEBE;14;G1;80157AZULBEBE.jpg;80157AZULBEBE.mp4
80157;Blusa Malha Decote Redondo Manga Curta Com Drapeado;BLUSA;Azul Bebe; 50,00% ALGODAO   50,00% POLIESTER;80157-G2-AZUL BEBE;10;G2;80157AZULBEBE.jpg;80157AZULBEBE.mp4
80158;Blusa Malha Decote V Detalhe Em Pregas Manga Curta Com Punho E Botão;BLUSA;Azul Bebe; 50,00% ALGODAO   50,00% POLIESTER;80158-P-AZUL BEBE;6;P;80158AZULBEBE.jpg;80158AZULBEBE.mp4
80158;Blusa Malha Decote V Detalhe Em Pregas Manga Curta Com Punho E Botão;BLUSA;Azul Bebe; 50,00% ALGODAO   50,00% POLIESTER;80158-M-AZUL BEBE;9;M;80158AZULBEBE.jpg;80158AZULBEBE.mp4
80158;Blusa Malha Decote V Detalhe Em Pregas Manga Curta Com Punho E Botão;BLUSA;Azul Bebe; 50,00% ALGODAO   50,00% POLIESTER;80158-G-AZUL BEBE;8;G;80158AZULBEBE.jpg;80158AZULBEBE.mp4
80158;Blusa Malha Decote V Detalhe Em Pregas Manga Curta Com Punho E Botão;BLUSA;Azul Bebe; 50,00% ALGODAO   50,00% POLIESTER;80158-GG-AZUL BEBE;10;GG;80158AZULBEBE.jpg;80158AZULBEBE.mp4
80158;Blusa Malha Decote V Detalhe Em Pregas Manga Curta Com Punho E Botão;BLUSA;Azul Bebe; 50,00% ALGODAO   50,00% POLIESTER;80158-G1-AZUL BEBE;7;G1;80158AZULBEBE.jpg;80158AZULBEBE.mp4
80158;Blusa Malha Decote V Detalhe Em Pregas Manga Curta Com Punho E Botão;BLUSA;Azul Bebe; 50,00% ALGODAO   50,00% POLIESTER;80158-G2-AZUL BEBE;6;G2;80158AZULBEBE.jpg;80158AZULBEBE.mp4
80159;Blusa Animal Print Viscolinho Decote Com Botões E Manga Franzida Com Punho E Botão;BLUSA;Caramelo;100,00% VISCOSE;80159-P-CARAMELO;1;P;80159CARAMELO.jpg;80159CARAMELO.mp4
80159;Blusa Animal Print Viscolinho Decote Com Botões E Manga Franzida Com Punho E Botão;BLUSA;Caramelo;100,00% VISCOSE;80159-M-CARAMELO;5;M;80159CARAMELO.jpg;80159CARAMELO.mp4
80159;Blusa Animal Print Viscolinho Decote Com Botões E Manga Franzida Com Punho E Botão;BLUSA;Caramelo;100,00% VISCOSE;80159-G1-CARAMELO;1;G1;80159CARAMELO.jpg;80159CARAMELO.mp4
80159;Blusa Animal Print Viscolinho Decote Com Botões E Manga Franzida Com Punho E Botão;BLUSA;Coral;100,00% VISCOSE;80159-P-CORAL;1;P;80159CORAL.jpg;80159CORAL.mp4
80159;Blusa Animal Print Viscolinho Decote Com Botões E Manga Franzida Com Punho E Botão;BLUSA;Coral;100,00% VISCOSE;80159-M-CORAL;14;M;80159CORAL.jpg;80159CORAL.mp4
80159;Blusa Animal Print Viscolinho Decote Com Botões E Manga Franzida Com Punho E Botão;BLUSA;Coral;100,00% VISCOSE;80159-G-CORAL;10;G;80159CORAL.jpg;80159CORAL.mp4
80159;Blusa Animal Print Viscolinho Decote Com Botões E Manga Franzida Com Punho E Botão;BLUSA;Coral;100,00% VISCOSE;80159-GG-CORAL;11;GG;80159CORAL.jpg;80159CORAL.mp4
80159;Blusa Animal Print Viscolinho Decote Com Botões E Manga Franzida Com Punho E Botão;BLUSA;Coral;100,00% VISCOSE;80159-G1-CORAL;9;G1;80159CORAL.jpg;80159CORAL.mp4
80159;Blusa Animal Print Viscolinho Decote Com Botões E Manga Franzida Com Punho E Botão;BLUSA;Coral;100,00% VISCOSE;80159-G2-CORAL;4;G2;80159CORAL.jpg;80159CORAL.mp4
80160;Blusa Vscolycra Decote Redondo Manga Bufante Com Pregas Animal Print;BLUSA;Areia;  5,00% ELASTANO   95,00% VISCOSE;80160-G1-AREIA;5;G1;80160AREIA.jpg;80160AREIA.mp4
80160;Blusa Vscolycra Decote Redondo Manga Bufante Com Pregas Animal Print;BLUSA;Areia;  5,00% ELASTANO   95,00% VISCOSE;80160-G4-AREIA;1;G4;80160AREIA.jpg;80160AREIA.mp4
80160;Blusa Vscolycra Decote Redondo Manga Bufante Com Pregas Animal Print;BLUSA;Marrom;  5,00% ELASTANO   95,00% VISCOSE;80160-M-MARROM;7;M;80160MARROM.jpg;80160MARROM.mp4
80160;Blusa Vscolycra Decote Redondo Manga Bufante Com Pregas Animal Print;BLUSA;Marrom;  5,00% ELASTANO   95,00% VISCOSE;80160-G-MARROM;3;G;80160MARROM.jpg;80160MARROM.mp4
80160;Blusa Vscolycra Decote Redondo Manga Bufante Com Pregas Animal Print;BLUSA;Marrom;  5,00% ELASTANO   95,00% VISCOSE;80160-GG-MARROM;5;GG;80160MARROM.jpg;80160MARROM.mp4
80160;Blusa Vscolycra Decote Redondo Manga Bufante Com Pregas Animal Print;BLUSA;Marrom;  5,00% ELASTANO   95,00% VISCOSE;80160-G1-MARROM;8;G1;80160MARROM.jpg;80160MARROM.mp4
80160;Blusa Vscolycra Decote Redondo Manga Bufante Com Pregas Animal Print;BLUSA;Marrom;  5,00% ELASTANO   95,00% VISCOSE;80160-G2-MARROM;2;G2;80160MARROM.jpg;80160MARROM.mp4
80160;Blusa Vscolycra Decote Redondo Manga Bufante Com Pregas Animal Print;BLUSA;Marrom;  5,00% ELASTANO   95,00% VISCOSE;80160-G3-MARROM;4;G3;80160MARROM.jpg;80160MARROM.mp4
80160;Blusa Vscolycra Decote Redondo Manga Bufante Com Pregas Animal Print;BLUSA;Marrom;  5,00% ELASTANO   95,00% VISCOSE;80160-G4-MARROM;3;G4;80160MARROM.jpg;80160MARROM.mp4
80161;Blusa Ciganinha Com 3 Babados Mangas E Amarração Falsa Decote;BLUSA;Verde Absinto;100,00% VISCOSE;80161-P-VERDE ABSINTO;10;P;80161VERDEABSINTO.jpg;80161VERDEABSINTO.mp4
80161;Blusa Ciganinha Com 3 Babados Mangas E Amarração Falsa Decote;BLUSA;Verde Absinto;100,00% VISCOSE;80161-M-VERDE ABSINTO;16;M;80161VERDEABSINTO.jpg;80161VERDEABSINTO.mp4
80161;Blusa Ciganinha Com 3 Babados Mangas E Amarração Falsa Decote;BLUSA;Verde Absinto;100,00% VISCOSE;80161-G-VERDE ABSINTO;22;G;80161VERDEABSINTO.jpg;80161VERDEABSINTO.mp4
80162;Blusa  Regata Viscolinho Com Pregas No Ombro E Botões Encapados;BLUSA;Salmao;100,00% VISCOSE;80162-P-SALMAO;8;P;80162SALMAO.jpg;80162SALMAO.mp4
80162;Blusa  Regata Viscolinho Com Pregas No Ombro E Botões Encapados;BLUSA;Salmao;100,00% VISCOSE;80162-M-SALMAO;1;M;80162SALMAO.jpg;80162SALMAO.mp4
80162;Blusa  Regata Viscolinho Com Pregas No Ombro E Botões Encapados;BLUSA;Salmao;100,00% VISCOSE;80162-G-SALMAO;2;G;80162SALMAO.jpg;80162SALMAO.mp4
80162;Blusa  Regata Viscolinho Com Pregas No Ombro E Botões Encapados;BLUSA;Salmao;100,00% VISCOSE;80162-GG-SALMAO;1;GG;80162SALMAO.jpg;80162SALMAO.mp4
82115;Vestido Linho Sem Manga Fenda Frontal E Cinto Com Fivela Encapada;VESTIDO;Goiaba;  4,00% ALGODAO   15,00% LINHIO   63,00% POLIESTER   18,00% VISCOSE;82115-G2-GOIABA;1;G2;82115GOIABA.jpg;82115GOIABA.mp4
82115;Vestido Linho Sem Manga Fenda Frontal E Cinto Com Fivela Encapada;VESTIDO;Goiaba;  4,00% ALGODAO   15,00% LINHIO   63,00% POLIESTER   18,00% VISCOSE;82115-G3-GOIABA;2;G3;82115GOIABA.jpg;82115GOIABA.mp4
82115;Vestido Linho Sem Manga Fenda Frontal E Cinto Com Fivela Encapada;VESTIDO;Goiaba;  4,00% ALGODAO   15,00% LINHIO   63,00% POLIESTER   18,00% VISCOSE;82115-G4-GOIABA;2;G4;82115GOIABA.jpg;82115GOIABA.mp4
82115;Vestido Linho Sem Manga Fenda Frontal E Cinto Com Fivela Encapada;VESTIDO;Natural;  4,00% ALGODAO   15,00% LINHIO   63,00% POLIESTER   18,00% VISCOSE;82115-GG-NATURAL;1;GG;82115NATURAL.jpg;82115NATURAL.mp4
82115;Vestido Linho Sem Manga Fenda Frontal E Cinto Com Fivela Encapada;VESTIDO;Natural;  4,00% ALGODAO   15,00% LINHIO   63,00% POLIESTER   18,00% VISCOSE;82115-G2-NATURAL;1;G2;82115NATURAL.jpg;82115NATURAL.mp4
82115;Vestido Linho Sem Manga Fenda Frontal E Cinto Com Fivela Encapada;VESTIDO;Natural;  4,00% ALGODAO   15,00% LINHIO   63,00% POLIESTER   18,00% VISCOSE;82115-G3-NATURAL;1;G3;82115NATURAL.jpg;82115NATURAL.mp4
82115;Vestido Linho Sem Manga Fenda Frontal E Cinto Com Fivela Encapada;VESTIDO;Natural;  4,00% ALGODAO   15,00% LINHIO   63,00% POLIESTER   18,00% VISCOSE;82115-G4-NATURAL;6;G4;82115NATURAL.jpg;82115NATURAL.mp4
82116;Vestido Viscose Sarjada Curto Com Amarração No Decote Manga Sino;VESTIDO;Lilas;100,00% VISCOSE;82116-P-LILAS;1;P;82116LILAS.jpg;82116LILAS.mp4
82116;Vestido Viscose Sarjada Curto Com Amarração No Decote Manga Sino;VESTIDO;Lilas;100,00% VISCOSE;82116-G1-LILAS;4;G1;82116LILAS.jpg;82116LILAS.mp4
82116;Vestido Viscose Sarjada Curto Com Amarração No Decote Manga Sino;VESTIDO;Lilas;100,00% VISCOSE;82116-G3-LILAS;3;G3;82116LILAS.jpg;82116LILAS.mp4
82116;Vestido Viscose Sarjada Curto Com Amarração No Decote Manga Sino;VESTIDO;Lilas;100,00% VISCOSE;82116-G4-LILAS;2;G4;82116LILAS.jpg;82116LILAS.mp4
82118;Vestido Viscose Estampada Curto Manga Transpassada E Amarração Nas Costas;VESTIDO;Laranja;100,00% VISCOSE;82118-G1-LARANJA;1;G1;82118LARANJA.jpg;82118LARANJA.mp4
82118;Vestido Viscose Estampada Curto Manga Transpassada E Amarração Nas Costas;VESTIDO;Laranja;100,00% VISCOSE;82118-G3-LARANJA;1;G3;82118LARANJA.jpg;82118LARANJA.mp4
82118;Vestido Viscose Estampada Curto Manga Transpassada E Amarração Nas Costas;VESTIDO;Laranja;100,00% VISCOSE;82118-G4-LARANJA;2;G4;82118LARANJA.jpg;82118LARANJA.mp4
82122;Vestido Longo Com Babado No Decote Fenda Lateral;VESTIDO;Azul;100,00% VISCOSE;82122-G-AZUL;1;G;82122AZUL.jpg;82122AZUL.mp4
82122;Vestido Longo Com Babado No Decote Fenda Lateral;VESTIDO;Verde;100,00% VISCOSE;82122-G-VERDE;1;G;82122VERDE.jpg;82122VERDE.mp4
82124;Vestido Recortes Com Babados Viscose;VESTIDO;Marinho;  3,00% ELASTANO   97,00% VISCOSE;82124-G-MARINHO;2;G;82124MARINHO.jpg;82124MARINHO.mp4
82124;Vestido Recortes Com Babados Viscose;VESTIDO;Marinho;  3,00% ELASTANO   97,00% VISCOSE;82124-G1-MARINHO;1;G1;82124MARINHO.jpg;82124MARINHO.mp4
82125;Vestido Viscose Sarjada Midi Babado E Com Forro;VESTIDO;Royal;100,00% POLIESTER;82125-P-ROYAL;2;P;82125ROYAL.jpg;82125ROYAL.mp4
82125;Vestido Viscose Sarjada Midi Babado E Com Forro;VESTIDO;Royal;100,00% POLIESTER;82125-M-ROYAL;2;M;82125ROYAL.jpg;82125ROYAL.mp4
82125;Vestido Viscose Sarjada Midi Babado E Com Forro;VESTIDO;Rosa Chiclete;100,00% POLIESTER;82125-P-ROSA CHICLETE;1;P;82125ROSACHICLETE.jpg;82125ROSACHICLETE.mp4
82125;Vestido Viscose Sarjada Midi Babado E Com Forro;VESTIDO;Rosa Chiclete;100,00% POLIESTER;82125-M-ROSA CHICLETE;2;M;82125ROSACHICLETE.jpg;82125ROSACHICLETE.mp4
82127;Vestido Midi Dec Princesa Franzido No Busto M/C C Elastico;VESTIDO;Preto;100,00% POLIESTER;82127-P-PRETO;1;P;82127PRETO.jpg;82127PRETO.mp4
82127;Vestido Midi Dec Princesa Franzido No Busto M/C C Elastico;VESTIDO;Magenta;100,00% POLIESTER;82127-P-MAGENTA;1;P;82127MAGENTA.jpg;82127MAGENTA.mp4
82127;Vestido Midi Dec Princesa Franzido No Busto M/C C Elastico;VESTIDO;Magenta;100,00% POLIESTER;82127-G4-MAGENTA;1;G4;82127MAGENTA.jpg;82127MAGENTA.mp4
82127;Vestido Midi Dec Princesa Franzido No Busto M/C C Elastico;VESTIDO;Royal;100,00% POLIESTER;82127-P-ROYAL;2;P;82127ROYAL.jpg;82127ROYAL.mp4
82127;Vestido Midi Dec Princesa Franzido No Busto M/C C Elastico;VESTIDO;Royal;100,00% POLIESTER;82127-G-ROYAL;1;G;82127ROYAL.jpg;82127ROYAL.mp4
82127;Vestido Midi Dec Princesa Franzido No Busto M/C C Elastico;VESTIDO;Royal;100,00% POLIESTER;82127-G4-ROYAL;1;G4;82127ROYAL.jpg;82127ROYAL.mp4
82128;Vestido Com Alça Larga C/ Babado Decote V E Faixa No Viscolinho C/ Forro;VESTIDO;Verde Menta;100,00% VISCOSE;82128-P-VERDE MENTA;3;P;82128VERDEMENTA.jpg;82128VERDEMENTA.mp4
82128;Vestido Com Alça Larga C/ Babado Decote V E Faixa No Viscolinho C/ Forro;VESTIDO;Coral;100,00% VISCOSE;82128-M-CORAL;1;M;82128CORAL.jpg;82128CORAL.mp4
82128;Vestido Com Alça Larga C/ Babado Decote V E Faixa No Viscolinho C/ Forro;VESTIDO;Coral;100,00% VISCOSE;82128-G2-CORAL;1;G2;82128CORAL.jpg;82128CORAL.mp4
82131;Vestido Viscolycra Listrado Com Manga Curta E Gola Polo;VESTIDO;Preto;  3,00% ELASTANO   11,00% POLIESTER   86,00% VISCOSE;82131-P-PRETO;3;P;82131PRETO.jpg;82131PRETO.mp4
82131;Vestido Viscolycra Listrado Com Manga Curta E Gola Polo;VESTIDO;Preto;  3,00% ELASTANO   11,00% POLIESTER   86,00% VISCOSE;82131-M-PRETO;12;M;82131PRETO.jpg;82131PRETO.mp4
82131;Vestido Viscolycra Listrado Com Manga Curta E Gola Polo;VESTIDO;Preto;  3,00% ELASTANO   11,00% POLIESTER   86,00% VISCOSE;82131-G-PRETO;8;G;82131PRETO.jpg;82131PRETO.mp4
82131;Vestido Viscolycra Listrado Com Manga Curta E Gola Polo;VESTIDO;Preto;  3,00% ELASTANO   11,00% POLIESTER   86,00% VISCOSE;82131-GG-PRETO;10;GG;82131PRETO.jpg;82131PRETO.mp4
82131;Vestido Viscolycra Listrado Com Manga Curta E Gola Polo;VESTIDO;Preto;  3,00% ELASTANO   11,00% POLIESTER   86,00% VISCOSE;82131-G1-PRETO;11;G1;82131PRETO.jpg;82131PRETO.mp4
82131;Vestido Viscolycra Listrado Com Manga Curta E Gola Polo;VESTIDO;Preto;  3,00% ELASTANO   11,00% POLIESTER   86,00% VISCOSE;82131-G2-PRETO;6;G2;82131PRETO.jpg;82131PRETO.mp4
82131;Vestido Viscolycra Listrado Com Manga Curta E Gola Polo;VESTIDO;Verde Bandeira;  3,00% ELASTANO   11,00% POLIESTER   86,00% VISCOSE;82131-P-VERDE BANDEIRA;3;P;82131VERDEBANDEIRA.jpg;82131VERDEBANDEIRA.mp4
82131;Vestido Viscolycra Listrado Com Manga Curta E Gola Polo;VESTIDO;Verde Bandeira;  3,00% ELASTANO   11,00% POLIESTER   86,00% VISCOSE;82131-M-VERDE BANDEIRA;6;M;82131VERDEBANDEIRA.jpg;82131VERDEBANDEIRA.mp4
82131;Vestido Viscolycra Listrado Com Manga Curta E Gola Polo;VESTIDO;Verde Bandeira;  3,00% ELASTANO   11,00% POLIESTER   86,00% VISCOSE;82131-G-VERDE BANDEIRA;3;G;82131VERDEBANDEIRA.jpg;82131VERDEBANDEIRA.mp4
